annotation_id,query_index,query_image_id,query_category,query_image_path,rank,product_id,candidate_category,similarity,candidate_image_id,candidate_image_path,relevance,notes
q026_r08,26,DS1_IMG_004422,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_105_jpg.rf.f8f4633577ed1425f6b633e76c5561a2.jpg,8,ring_096,Ring,0.9935615062713623,DS1_IMG_004168,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_096_jpg.rf.c9ef3dd13582d0ffd79b5612344ffa42.jpg,,
q026_r09,26,DS1_IMG_004422,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_105_jpg.rf.f8f4633577ed1425f6b633e76c5561a2.jpg,9,earring_129,Earrings,0.9930888414382935,DS1_IMG_000965,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_129_jpg.rf.8292e4ae5ffbe2401051a663c45ba743.jpg,,
q026_r10,26,DS1_IMG_004422,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_105_jpg.rf.f8f4633577ed1425f6b633e76c5561a2.jpg,10,earring_357,Earrings,0.9927835464477539,DS1_IMG_001222,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_357_jpg.rf.6c40f064ff49bfec86feeb894174f736.jpg,,
q027_r01,27,DS1_IMG_004426,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_154_jpg.rf.28207bc5737798259b8fc4e0fb00ab81.jpg,1,bracelet_184,Bracelet,0.9959983229637146,DS1_IMG_000601,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_184_jpg.rf.a0d2f0049472b944797093cef14bf11e.jpg,,
q027_r02,27,DS1_IMG_004426,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_154_jpg.rf.28207bc5737798259b8fc4e0fb00ab81.jpg,2,bracelet_217,Bracelet,0.993572473526001,DS1_IMG_000645,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_217_jpg.rf.778ea20f681dfe60f906ae8d94f83214.jpg,,
q027_r03,27,DS1_IMG_004426,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_154_jpg.rf.28207bc5737798259b8fc4e0fb00ab81.jpg,3,necklace_177,Necklace,0.9929865598678589,DS1_IMG_003419,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\necklace_177_jpg.rf.d29c69761d6d83d512388385718cf0e9.jpg,,
q027_r04,27,DS1_IMG_004426,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_154_jpg.rf.28207bc5737798259b8fc4e0fb00ab81.jpg,4,earring_256,Earrings,0.991409420967102,DS1_IMG_001116,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_256_jpg.rf.8a6606e95ca66219e06d9a0218305f91.jpg,,
q027_r05,27,DS1_IMG_004426,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_154_jpg.rf.28207bc5737798259b8fc4e0fb00ab81.jpg,5,bracelet_189,Bracelet,0.9911463260650635,DS1_IMG_000612,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_189_jpg.rf.4fcdb945fda1aac02a32250611da5f48.jpg,,
q027_r06,27,DS1_IMG_004426,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_154_jpg.rf.28207bc5737798259b8fc4e0fb00ab81.jpg,6,CFE0686_D,Earrings,0.9910588264465332,DS1_IMG_000758,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\CFE0686_D_jpg.rf.cd7e7d0effeaeb879a6ca6274ced44da.jpg,,
q027_r07,27,DS1_IMG_004426,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_154_jpg.rf.28207bc5737798259b8fc4e0fb00ab81.jpg,7,necklace_82,Necklace,0.9903351068496704,DS1_IMG_003638,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\necklace_82_jpg.rf.a6e1a6166d26a13d7da3eebac420f6a5.jpg,,
q027_r08,27,DS1_IMG_004426,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_154_jpg.rf.28207bc5737798259b8fc4e0fb00ab81.jpg,8,bracelet_129,Bracelet,0.9901549220085144,DS1_IMG_000506,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_129_jpg.rf.22f8c3cc67232e3c8ae0fe541352894f.jpg,,
q027_r09,27,DS1_IMG_004426,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_154_jpg.rf.28207bc5737798259b8fc4e0fb00ab81.jpg,9,bracelet_232,Bracelet,0.989570140838623,DS1_IMG_000664,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_232_jpg.rf.fcd6ac50d3a10e7da8ed2993c5e5a880.jpg,,
q027_r10,27,DS1_IMG_004426,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_154_jpg.rf.28207bc5737798259b8fc4e0fb00ab81.jpg,10,necklace_91,Necklace,0.9893109798431396,DS1_IMG_003648,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\necklace_91_jpg.rf.9d32d76e831c9757f7e1a7d7b68aca32.jpg,,
q028_r01,28,DS1_IMG_004434,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_224_jpg.rf.b2ac17484a1334fb4b9ceac29f1f7175.jpg,1,other_20241125_122356_fffffbdb,Earrings,0.9945718050003052,DS1_IMG_001513,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\other_20241125_122356_fffffbdb_jpg.rf.e728ee42db03e602a4dc47d1012b1446.jpg,,
q028_r02,28,DS1_IMG_004434,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_224_jpg.rf.b2ac17484a1334fb4b9ceac29f1f7175.jpg,2,necklace_124,Pendant,0.9908502697944641,DS1_IMG_003956,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Pendant\necklace_124_jpg.rf.0843f5676736e1b916d45707182921ff.jpg,,
q028_r03,28,DS1_IMG_004434,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_224_jpg.rf.b2ac17484a1334fb4b9ceac29f1f7175.jpg,3,other_20241125_122356_ffffffdb,Earrings,0.9907166361808777,DS1_IMG_001515,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\other_20241125_122356_ffffffdb_jpg.rf.7b3e96432b1b111fdbf1599dc2bce9b3.jpg,,
q028_r04,28,DS1_IMG_004434,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_224_jpg.rf.b2ac17484a1334fb4b9ceac29f1f7175.jpg,4,bracelet_161,Bracelet,0.9895638227462769,DS1_IMG_000560,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_161_jpg.rf.cae955682407e12d33671a8d2b454f0e.jpg,,
q028_r05,28,DS1_IMG_004434,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_224_jpg.rf.b2ac17484a1334fb4b9ceac29f1f7175.jpg,5,bracelet_030,Bracelet,0.9891286492347717,DS1_IMG_000343,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_030_jpg.rf.fdffa91a6d22e973bc43a6e2535e3bef.jpg,,
q028_r06,28,DS1_IMG_004434,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_224_jpg.rf.b2ac17484a1334fb4b9ceac29f1f7175.jpg,6,earring_82,Earrings,0.9889649152755737,DS1_IMG_001374,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_82_jpg.rf.8a2ffefe77185a3caa6763d155377a8a.jpg,,
q028_r07,28,DS1_IMG_004434,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_224_jpg.rf.b2ac17484a1334fb4b9ceac29f1f7175.jpg,7,bracelet_039,Bracelet,0.9878689050674438,DS1_IMG_000365,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_039_jpg.rf.740bb72caabbd21edf3bb263d12d4d18.jpg,,
q028_r08,28,DS1_IMG_004434,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_224_jpg.rf.b2ac17484a1334fb4b9ceac29f1f7175.jpg,8,bracelet_253,Bracelet,0.9877128601074219,DS1_IMG_000698,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_253_jpg.rf.cac9d57cb4acf6ea5447ee2944a445fb.jpg,,
q028_r09,28,DS1_IMG_004434,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_224_jpg.rf.b2ac17484a1334fb4b9ceac29f1f7175.jpg,9,ring_074,Ring,0.9872554540634155,DS1_IMG_004118,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_074_jpg.rf.3f96db5034e7840546f99dd897532907.jpg,,
q028_r10,28,DS1_IMG_004434,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_224_jpg.rf.b2ac17484a1334fb4b9ceac29f1f7175.jpg,10,earring_156,Earrings,0.9872206449508667,DS1_IMG_001002,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_156_jpg.rf.88fe22bb7b1c7cfc59b15cc8cb4859d4.jpg,,
q029_r01,29,DS1_IMG_004442,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_322_jpg.rf.52e6e0cdfc099f7ec8124b4900db9c67.jpg,1,ring_130,Ring,0.997827410697937,DS1_IMG_004222,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_130_jpg.rf.f95c5937f6d5d05cd6abae41bcf00157.jpg,,
q029_r02,29,DS1_IMG_004442,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_322_jpg.rf.52e6e0cdfc099f7ec8124b4900db9c67.jpg,2,ring_092,Ring,0.9956103563308716,DS1_IMG_004159,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_092_jpg.rf.b86a32f8a887ce9a31b1d3c6f8cac407.jpg,,
q029_r03,29,DS1_IMG_004442,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_322_jpg.rf.52e6e0cdfc099f7ec8124b4900db9c67.jpg,3,earring_313,Earrings,0.9949843883514404,DS1_IMG_001178,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_313_jpg.rf.74f965760395888500ebd14fb03c56c5.jpg,,
q029_r04,29,DS1_IMG_004442,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_322_jpg.rf.52e6e0cdfc099f7ec8124b4900db9c67.jpg,4,UE00012-YG0000_1_lar,Earrings,0.9947447776794434,DS1_IMG_000917,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\UE00012-YG0000_1_lar_jpg.rf.30c735cd7433678171d434599377307a.jpg,,
q029_r05,29,DS1_IMG_004442,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_322_jpg.rf.52e6e0cdfc099f7ec8124b4900db9c67.jpg,5,earring_416,Earrings,0.9943052530288696,DS1_IMG_001279,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_416_jpg.rf.8900b56fed476dfbd0950b188302ac58.jpg,,
q029_r06,29,DS1_IMG_004442,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_322_jpg.rf.52e6e0cdfc099f7ec8124b4900db9c67.jpg,6,ring_183,Ring,0.994153618812561,DS1_IMG_004306,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_183_jpg.rf.b1600970ad7b806aa735e1cb8d4802b7.jpg,,
q029_r07,29,DS1_IMG_004442,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_322_jpg.rf.52e6e0cdfc099f7ec8124b4900db9c67.jpg,7,earring_106,Earrings,0.9932858943939209,DS1_IMG_000938,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_106_jpg.rf.0908dd530e28a1837f7b74839a32b10a.jpg,,
q029_r08,29,DS1_IMG_004442,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_322_jpg.rf.52e6e0cdfc099f7ec8124b4900db9c67.jpg,8,ring_111,Ring,0.9930654764175415,DS1_IMG_004189,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_111_jpg.rf.a422856cf64bf96418b62ccb1db9aae2.jpg,,
q029_r09,29,DS1_IMG_004442,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_322_jpg.rf.52e6e0cdfc099f7ec8124b4900db9c67.jpg,9,earring_157,Earrings,0.9925254583358765,DS1_IMG_001006,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_157_jpg.rf.582c955adba496b04c88aa6891fa7ea1.jpg,,
q029_r10,29,DS1_IMG_004442,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_322_jpg.rf.52e6e0cdfc099f7ec8124b4900db9c67.jpg,10,ring_093,Ring,0.9923268556594849,DS1_IMG_004162,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_093_jpg.rf.5aa454d099c1957c4930bbd955dbfff5.jpg,,
q030_r01,30,DS1_IMG_004446,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_366_jpg.rf.4411afb11027f9dc91b577af8fdb5435.jpg,1,images-91-,Earrings,0.9979929327964783,DS1_IMG_001479,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\images-91-_jpeg.rf.4174c46b60735533b35ff5b4a2bb010d.jpg,,
q030_r02,30,DS1_IMG_004446,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_366_jpg.rf.4411afb11027f9dc91b577af8fdb5435.jpg,2,earring_308,Earrings,0.997215986251831,DS1_IMG_001177,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_308_jpg.rf.8b8351c6e186089a6e0933b590b9db79.jpg,,
q030_r03,30,DS1_IMG_004446,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_366_jpg.rf.4411afb11027f9dc91b577af8fdb5435.jpg,3,ring_122,Ring,0.992895245552063,DS1_IMG_004208,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_122_jpg.rf.2107138a9ac5aacb39ef42dd76a51b0b.jpg,,
q030_r04,30,DS1_IMG_004446,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_366_jpg.rf.4411afb11027f9dc91b577af8fdb5435.jpg,4,earring_335,Earrings,0.9924407005310059,DS1_IMG_001199,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_335_jpg.rf.dc8b6529603f1950ea6c043cc14995d8.jpg,,
q030_r05,30,DS1_IMG_004446,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_366_jpg.rf.4411afb11027f9dc91b577af8fdb5435.jpg,5,ring_088,Ring,0.9824881553649902,DS1_IMG_004151,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_088_jpg.rf.b6f371bef543d22dc3a1c360b6b121d4.jpg,,
q030_r06,30,DS1_IMG_004446,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_366_jpg.rf.4411afb11027f9dc91b577af8fdb5435.jpg,6,bracelet_167,Bracelet,0.981321394443512,DS1_IMG_000568,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_167_jpg.rf.7b2fbc99bf4e5a82dae1691f55e3e698.jpg,,
q030_r07,30,DS1_IMG_004446,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_366_jpg.rf.4411afb11027f9dc91b577af8fdb5435.jpg,7,earring_379,Earrings,0.9803150296211243,DS1_IMG_001246,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_379_jpg.rf.9cbfb5f23c68aa7169838e7ebfd60982.jpg,,
q030_r08,30,DS1_IMG_004446,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_366_jpg.rf.4411afb11027f9dc91b577af8fdb5435.jpg,8,necklace_174,Necklace,0.9778079986572266,DS1_IMG_003412,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\necklace_174_jpg.rf.4881139c46f5151531f443df134c95c8.jpg,,
q030_r09,30,DS1_IMG_004446,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_366_jpg.rf.4411afb11027f9dc91b577af8fdb5435.jpg,9,IMG_2502_5907549c,Earrings,0.9774845838546753,DS1_IMG_000845,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\IMG_2502_5907549c_JPG.rf.c9e33ada299706f61a528e5385856aac.jpg,,
q030_r10,30,DS1_IMG_004446,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_366_jpg.rf.4411afb11027f9dc91b577af8fdb5435.jpg,10,earring_163,Earrings,0.9764191508293152,DS1_IMG_001019,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_163_jpg.rf.757b6fe8f8ce4735cc642a5c457cc960.jpg,,
q031_r01,31,DS1_IMG_004447,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_370_jpg.rf.9842901dddc105c9f06a42bca7f27d4b.jpg,1,ring_082,Ring,0.9964682459831238,DS1_IMG_004132,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_082_jpg.rf.aeee1b479251665eece628c513e1f635.jpg,,
q031_r02,31,DS1_IMG_004447,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_370_jpg.rf.9842901dddc105c9f06a42bca7f27d4b.jpg,2,ring_047,Ring,0.9926484823226929,DS1_IMG_004071,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_047_jpg.rf.ab600a80fd86817d61c77ad4f224396b.jpg,,
q031_r03,31,DS1_IMG_004447,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_370_jpg.rf.9842901dddc105c9f06a42bca7f27d4b.jpg,3,earring_159,Earrings,0.9923007488250732,DS1_IMG_001008,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_159_jpg.rf.4de13adcb20ad4017eabeeff8376b886.jpg,,
q031_r04,31,DS1_IMG_004447,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_370_jpg.rf.9842901dddc105c9f06a42bca7f27d4b.jpg,4,earring_56,Earrings,0.9907810688018799,DS1_IMG_001343,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_56_jpg.rf.a70278e44685db69fbf268da296067f2.jpg,,
q031_r05,31,DS1_IMG_004447,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_370_jpg.rf.9842901dddc105c9f06a42bca7f27d4b.jpg,5,earring_429,Earrings,0.9907031059265137,DS1_IMG_001285,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_429_jpg.rf.f5c0733b81725bf4fcaa4411d740fc1e.jpg,,
q031_r06,31,DS1_IMG_004447,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_370_jpg.rf.9842901dddc105c9f06a42bca7f27d4b.jpg,6,IMG_0921_1ec49527,Pendant,0.9891833066940308,DS1_IMG_003759,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Pendant\IMG_0921_1ec49527_jpg.rf.6d4ffa5b10845df034f152a84b8d1980.jpg,,
q031_r07,31,DS1_IMG_004447,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_370_jpg.rf.9842901dddc105c9f06a42bca7f27d4b.jpg,7,images-34-,Earrings,0.9879258275032043,DS1_IMG_001414,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\images-34-_jpeg.rf.14f3f6c51346ea9efb4c3e039756337f.jpg,,
q031_r08,31,DS1_IMG_004447,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_370_jpg.rf.9842901dddc105c9f06a42bca7f27d4b.jpg,8,ring_130,Ring,0.9874486923217773,DS1_IMG_004220,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_130_jpg.rf.b251a03f71122033d13335d949c239a6.jpg,,
q031_r09,31,DS1_IMG_004447,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_370_jpg.rf.9842901dddc105c9f06a42bca7f27d4b.jpg,9,IMG_2373_6a9e4d53,Necklace,0.9874141216278076,DS1_IMG_002807,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_2373_6a9e4d53_JPG.rf.2e374920ff4e7c5cb53a084355e05241.jpg,,
q031_r10,31,DS1_IMG_004447,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_370_jpg.rf.9842901dddc105c9f06a42bca7f27d4b.jpg,10,earring_66,Earrings,0.9863205552101135,DS1_IMG_001355,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_66_jpg.rf.fe3ad4831eb745adc99d91c6f9aad536.jpg,,
q032_r01,32,DS1_IMG_004448,Earrings,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Earrings\earring_378_jpg.rf.d20ee5bd1e4a0c54cc422a2327763d11.jpg,1,ramleela-earrings-black,Earrings,0.9950385689735413,DS1_IMG_001522,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\ramleela-earrings-black_jpg.rf.ad97917b703190fe55b53819d05b513d.jpg,,
